category,created_at,image,link,text,title
minha-casa-minha-vida,23.fev.2024 às 20h00,https://f.i.uol.com.br/fotografia/2024/03/04/170959288665e651361561b_1709592886_3x2_xs.jpg,https://estudio.folha.uol.com.br/minha-casa-minha-vida/2024/02/minha-casa-minha-vida-aquece-mercado-imobiliario.shtml,"Com isso, muitos projetos passaram a incluir equipamentos para a prática de",
colunas,23.fev.2024 às 15h41,https://f.i.uol.com.br/fotografia/2024/03/04/170959288665e651361561b_1709592886_3x2_xs.jpg,https://www1.folha.uol.com.br/colunas/marilizpereirajorge/2024/02/a-geracao-das-mulheres-amedrontadas.shtml,"Empoderadas muito antes de a palavra definir um comportamento.Estudar, trabalhar, viajar, namorar, fazer",A geração das mulheres amedrontadas
educacao,23.fev.2024 às 13h10,https://f.i.uol.com.br/fotografia/2024/03/04/170959288665e651361561b_1709592886_3x2_xs.jpg,https://www1.folha.uol.com.br/educacao/2024/02/pais-de-alunos-do-vera-cruz-pedem-proibicao-do-celular-na-escola-em-sp.shtml,"Os alunos estão conversando e brincando mais, praticando",Pais de alunos do Vera Cruz pedem proibição do celular na escola em SP
esporte,23.fev.2024 às 11h54,https://f.i.uol.com.br/fotografia/2024/03/04/170959288665e651361561b_1709592886_3x2_xs.jpg,https://www1.folha.uol.com.br/esporte/2024/02/ameaca-das-mudancas-climaticas-paira-sobre-o-futuro-dos-esportes-de-inverno.shtml,Sistemas climáticos mais quentes e uma temporada mais curta estão ameaçando os,Ameaça das mudanças climáticas paira sobre o futuro dos esportes de inverno
astrologia,23.fev.2024 às 7h00,https://f.i.uol.com.br/fotografia/2024/03/04/170959288665e651361561b_1709592886_3x2_xs.jpg,https://f5.folha.uol.com.br/astrologia/2024/02/veja-maneiras-para-cuidar-da-saude-mais-indicadas-para-o-seu-estilo.shtml,"Evite o excesso de trabalho mental e busque atividades que promovam a liberdade e o movimento, como",Veja maneiras para cuidar da saúde mais indicadas para o seu estilo
turismo,21.fev.2024 às 23h15,https://f.i.uol.com.br/fotografia/2024/03/04/170959288665e651361561b_1709592886_3x2_xs.jpg,https://www1.folha.uol.com.br/turismo/2024/02/alpes-franceses-atraem-turistas-com-esqui-spas-e-balada-na-neve.shtml,"O público é formado por famílias, casais e jovens atrás dos","Alpes franceses atraem turistas com esqui, spas e balada na neve"
galerias,21.fev.2024 às 23h15,https://f.i.uol.com.br/fotografia/2024/03/04/170959288665e651361561b_1709592886_3x2_xs.jpg,https://fotografia.folha.uol.com.br/galerias/1791540948003339-conheca-megeve-estacao-de-esqui-na-franca#foto-1791540948247551,Comuna francesa reúne pistas para,"Conheça Megève, estação de esqui na França"
galerias,21.fev.2024 às 23h15,https://f.i.uol.com.br/fotografia/2024/03/04/170959288665e651361561b_1709592886_3x2_xs.jpg,https://fotografia.folha.uol.com.br/galerias/1791545112006018-conheca-avoriaz-estacao-de-esqui-na-franca#foto-1791545112207906,Resort de,"Conheça Avoriaz, estação de esqui na França"
esporte,21.fev.2024 às 20h55,https://f.i.uol.com.br/fotografia/2024/03/04/170959288665e651361561b_1709592886_3x2_xs.jpg,https://www1.folha.uol.com.br/esporte/2024/02/ednaldo-diz-que-instabilidade-na-cbf-nao-prejudica-candidatura-para-sediar-a-copa-feminina.shtml,"A declaração foi dada após encontro do dirigente com o presidente Lula (PT), no Palácio do Planalto, com a presença dos ministros André Fufuca (",Ednaldo diz que instabilidade na CBF não prejudica candidatura para sediar a Copa feminina
esporte,21.fev.2024 às 15h14,https://f.i.uol.com.br/fotografia/2024/02/21/170853795665d63864944ce_1708537956_3x2_xs.jpg,https://www1.folha.uol.com.br/esporte/2024/02/messi-colhe-frutos-de-sementes-plantadas-por-pele-e-beckham-no-futebol-dos-eua.shtml,Os gramados disponíveis eram de outros,Messi colhe frutos de sementes plantadas por Pelé e Beckham no futebol dos EUA
astrologia,21.fev.2024 às 14h00,https://f.i.uol.com.br/fotografia/2024/02/21/170853795665d63864944ce_1708537956_3x2_xs.jpg,https://f5.folha.uol.com.br/astrologia/2024/02/saiba-quais-sao-os-signos-mais-estressados-e-veja-estrategias-para-lidar.shtml,A prática de,Saiba quais são os signos mais estressados e veja estratégias para lidar
televisao,20.fev.2024 às 18h37,https://f.i.uol.com.br/fotografia/2024/02/21/170853795665d63864944ce_1708537956_3x2_xs.jpg,https://f5.folha.uol.com.br/televisao/2024/02/globo-enxuga-setor-de-esporte-em-sao-paulo-e-demite-principal-chefe-da-area.shtml,Zé Gonzalez tinha 17 anos de empresa e fica até o fim do mês; Comando se centraliza no Rio de Janeiro A Globo decidiu fazer um corte importante em sua área de,Globo enxuga setor de esporte em São Paulo e demite principal chefe da área
paineldoleitor,19.fev.2024 às 22h25,https://f.i.uol.com.br/fotografia/2024/02/21/170853795665d63864944ce_1708537956_3x2_xs.jpg,https://www1.folha.uol.com.br/paineldoleitor/2024/02/leitores-celebram-aniversario-de-103-anos-da-folha-e-elogiam-campanha-por-energia-limpa.shtml,Sua fixação e a do seu filho em,Leitores celebram aniversário de 103 anos da Folha e elogiam campanha por energia limpa
mercado,19.fev.2024 às 15h58,https://f.i.uol.com.br/fotografia/2024/02/21/170853795665d63864944ce_1708537956_3x2_xs.jpg,https://www1.folha.uol.com.br/mercado/2024/02/assessor-da-fazenda-responsavel-por-regulamentar-apostas-esportivas-deixa-o-governo-lula.shtml,"Isso é uma atribuição que, no nosso entendimento, cabe ao Ministério dos",Assessor da Fazenda responsável por regulamentar apostas esportivas deixa o governo Lula
mercado,19.fev.2024 às 14h08,https://f.i.uol.com.br/fotografia/2024/02/21/170853795665d63864944ce_1708537956_3x2_xs.jpg,https://www1.folha.uol.com.br/mercado/2024/02/torcedor-fanatico-abilio-diniz-ligava-para-reclamar-quando-time-perdia-diz-presidente-do-sao-paulo.shtml,O clube pretende conversar com a família Diniz para fomentar um projeto de,"Torcedor fanático, Abilio Diniz ligava para reclamar quando time perdia, diz presidente do São Paulo"
esporte,19.fev.2024 às 12h09,https://f.i.uol.com.br/fotografia/2024/02/21/170853795665d63864944ce_1708537956_3x2_xs.jpg,https://www1.folha.uol.com.br/esporte/2024/02/treinadora-de-hoquei-na-grama-denuncia-desigualdade-de-genero-na-india.shtml,"Desde salários mínimos até a falta de campos de treinamento ou cobertura midiática, as atletas indianas frequentemente enfrentam desigualdades de tratamento, especialmente nos",Treinadora de hóquei na grama denuncia desigualdade de gênero na Índia
mercado,19.fev.2024 às 7h00,https://f.i.uol.com.br/fotografia/2024/02/21/170853795665d63864944ce_1708537956_3x2_xs.jpg,https://www1.folha.uol.com.br/mercado/2024/02/boom-de-energia-limpa-metas-de-eletrificacao-de-carros-adiadas-e-o-que-importa-no-mercado.shtml,Sua devoção aos,"Boom de energia limpa, metas de eletrificação de carros adiadas e o que importa no mercado"
mercado,18.fev.2024 às 23h22,https://f.i.uol.com.br/fotografia/2024/02/21/170853795665d63864944ce_1708537956_3x2_xs.jpg,https://www1.folha.uol.com.br/mercado/2024/02/empresarios-e-politicos-lamentam-a-morte-de-abilio-diniz.shtml,"Foi um exemplo de dedicação e amor à família, à educação, aos",Empresários lamentam a morte de Abilio Diniz
mercado,18.fev.2024 às 21h33,https://f.i.uol.com.br/fotografia/2024/02/21/170853795665d63864944ce_1708537956_3x2_xs.jpg,https://www1.folha.uol.com.br/mercado/2024/02/morre-o-empresario-abilio-diniz-antigo-dono-do-pao-de-acucar-aos-87-anos.shtml,Sua devoção aos,"Morre aos 87 o empresário Abilio Diniz, que impulsionou o Grupo Pão de Açúcar"
mercado,18.fev.2024 às 16h08,https://f.i.uol.com.br/fotografia/2024/02/21/170853795665d63864944ce_1708537956_3x2_xs.jpg,https://www1.folha.uol.com.br/mercado/2024/02/empresario-abilio-diniz-e-internado-com-pneumonia.shtml,"""Eu adoro o frio e os",Empresário Abilio Diniz está internado com pneumonia
cotidiano,17.fev.2024 às 16h00,https://f.i.uol.com.br/fotografia/2024/02/21/170853795665d63864944ce_1708537956_3x2_xs.jpg,https://www1.folha.uol.com.br/cotidiano/2024/02/mortes-dedicou-a-vida-a-filantropia-e-a-comunidade-judaica-paulista.shtml,"No início dos anos 2000, foi convidada para trabalhar na Secretaria Municipal de",Mortes: Dedicou a vida à filantropia e à comunidade judaica paulista
esporte,17.fev.2024 às 10h54,https://f.i.uol.com.br/fotografia/2024/02/21/170853795665d63864944ce_1708537956_3x2_xs.jpg,https://www1.folha.uol.com.br/esporte/2024/02/maracana-do-atletismo-pista-do-ibirapuera-foi-sucateada-e-enterrou-sonhos-olimpicos-dizem-atletas.shtml,"Treinador do medalhista olímpico Vanderlei Cordeiro de Lima, Ricardo D´Angelo assinala que, entre 2002 e 2012, o Clube de Atletismo BM&F, por meio de um convênio com a Secretaria de","Maracanã do atletismo, pista do Ibirapuera foi sucateada e enterrou sonhos olímpicos, dizem atletas"
folha-social-mais,17.fev.2024 às 8h00,https://f.i.uol.com.br/fotografia/2024/02/21/170853795665d63864944ce_1708537956_3x2_xs.jpg,https://www1.folha.uol.com.br/folha-social-mais/2024/02/brasil-envia-ajuda-humanitaria-ao-chile-apos-incendios.shtml,"A ação recebeu apoio de diferentes empresas e entidades, como Itaú Unibanco, Instituto Far Hinode, VNP Advogados, Simples Nutri,",Brasil envia ajuda humanitária ao Chile após incêndios
cotidiano,16.fev.2024 às 19h43,https://f.i.uol.com.br/fotografia/2024/02/21/170853795665d63864944ce_1708537956_3x2_xs.jpg,https://www1.folha.uol.com.br/cotidiano/2024/02/mortes-fez-a-alegria-das-criancas-do-bixiga-como-papai-noel.shtml,"Corintiano roxo, não perdia um jogo do Timão, tanto que assinava vários canais e serviços de",Mortes: Fez a alegria das crianças do Bixiga como Papai Noel
galerias,16.fev.2024 às 19h18,https://f.i.uol.com.br/fotografia/2024/02/21/170853795665d63864944ce_1708537956_3x2_xs.jpg,https://fotografia.folha.uol.com.br/galerias/1791091552096829-o-mundo-em-15-fotos#foto-1791091552553218,"Ginni van Katwijk, da Holanda, compete na rodada preliminar do evento feminino de mergulho de 20 m de altura durante o Campeonato Mundial de","O mundo em 15 fotos; Milei com Papa Francisco, frio intenso em Nova York, lançamento de foguete da Space X"
esporte,16.fev.2024 às 15h30,https://f.i.uol.com.br/fotografia/2024/02/21/170853795665d63864944ce_1708537956_3x2_xs.jpg,https://www1.folha.uol.com.br/esporte/2024/02/tarcisio-defende-reversao-de-tombamento-de-complexo-do-ibirapuera-contra-arquitetura-obsoleta.shtml,"Ele ainda definiu a recuperação do complexo, segundo ele em ""situação crítica"", como prioridade número um da pasta de",Tarcísio defende reversão de tombamento de complexo do Ibirapuera contra 'arquitetura obsoleta'
ilustrada,16.fev.2024 às 10h59,https://f.i.uol.com.br/fotografia/2024/02/21/170853795665d63864944ce_1708537956_3x2_xs.jpg,https://www1.folha.uol.com.br/ilustrada/2024/02/bad-bunny-zendaya-chris-hemsworth-e-jennifer-lopez-serao-anfitrioes-do-met-gala.shtml,"Todos os anos, representantes da elite da moda, do cinema, da política e dos","Bad Bunny, Zendaya, Chris Hemsworth e Jennifer López serão anfitriões do Met Gala"
esporte,15.fev.2024 às 19h00,https://f.i.uol.com.br/fotografia/2024/02/21/170853795665d63864944ce_1708537956_3x2_xs.jpg,https://www1.folha.uol.com.br/esporte/2024/02/iphan-diz-nao-ter-sido-comunicado-sobre-prova-de-automobilismo-no-ibirapuera-e-fara-vistoria.shtml,Secretária de,Iphan diz não ter sido comunicado sobre prova de automobilismo no Ibirapuera e fará vistoria
educacao,15.fev.2024 às 7h00,https://f.i.uol.com.br/fotografia/2024/02/21/170853795665d63864944ce_1708537956_3x2_xs.jpg,https://www1.folha.uol.com.br/educacao/2024/02/escola-de-sp-adota-pochetes-que-trancam-celular-dos-alunos.shtml,"Por outro lado, a escola espera, de acordo com Brochmann, que ""os alunos passem a aproveitar mais o momento do recreio para praticar",Escola de SP adota pochetes que trancam celular dos alunos
ilustrada,15.fev.2024 às 7h00,https://f.i.uol.com.br/fotografia/2024/02/21/170853795665d63864944ce_1708537956_3x2_xs.jpg,https://www1.folha.uol.com.br/ilustrada/2024/02/chefe-da-netflix-na-coreia-do-sul-defende-politica-publica-para-producao-audiovisual.shtml,"Erguida pelo Ministério da Cultura,",
galerias,15.fev.2024 às 6h43,https://f.i.uol.com.br/fotografia/2024/02/21/170853795665d63864944ce_1708537956_3x2_xs.jpg,https://fotografia.folha.uol.com.br/galerias/1790957486623431-foguete-com-missao-lunar-privada-decola-veja-fotos-de-hoje#foto-1790967667714635,"Juho Lee, da Coreia do Sul, compete nos 200m costas durante o Campeonato Mundial de",Foguete com missão lunar privada decola; veja fotos de hoje
cotidiano,14.fev.2024 às 17h51,https://f.i.uol.com.br/fotografia/2024/02/21/170853795665d63864944ce_1708537956_3x2_xs.jpg,https://www1.folha.uol.com.br/cotidiano/2024/02/litoral-de-sp-tem-alerta-para-ressaca-forte-e-ondas-de-ate-3-metros.shtml,A Defesa Civil orientou que as pessoas evitem,Litoral de SP tem alerta para ressaca forte e ondas de até 3 metros
esporte,14.fev.2024 às 13h26,https://f.i.uol.com.br/fotografia/2024/02/21/170853795665d63864944ce_1708537956_3x2_xs.jpg,https://www1.folha.uol.com.br/esporte/2024/02/pista-de-atletismo-do-ibirapuera-e-destruida-para-receber-corrida-de-carros.shtml,"""A Secretaria de","Após pista ser destruída, governo de SP cancela locação do estádio do Ibirapuera para corrida de carros"
galerias,14.fev.2024 às 6h45,https://f.i.uol.com.br/fotografia/2024/02/21/170853795665d63864944ce_1708537956_3x2_xs.jpg,https://fotografia.folha.uol.com.br/galerias/1790866982395424-casais-celebram-dia-de-sao-valentim-em-hong-kong-veja-fotos-de-hoje#foto-1790866982463470,Atleta australiana participa da semifinal de mergulho de altura no mundial de,Casais celebram dia de São Valentim em Hong Kong; veja fotos de hoje
mercado,13.fev.2024 às 18h40,https://f.i.uol.com.br/fotografia/2024/02/13/170785462065cbcb1c88ba2_1707854620_3x2_xs.jpg,https://www1.folha.uol.com.br/mercado/2024/02/apos-mudanca-global-toyota-tem-primeiro-presidente-brasileiro-no-pais.shtml,"""Evandro é pai de duas meninas e apaixonado por","Após mudança global, Toyota tem primeiro presidente brasileiro no país"
equilibrio,13.fev.2024 às 9h45,https://f.i.uol.com.br/fotografia/2024/02/13/170785462065cbcb1c88ba2_1707854620_3x2_xs.jpg,https://www1.folha.uol.com.br/equilibrio/2024/02/fascia-como-a-parte-mais-negligenciada-do-corpo-passou-a-receber-atencao.shtml,Os revestimentos fasciais dos músculos também têm sido associados à dor causada por cirurgias e a lesões musculoesqueléticas causadas por,Fáscia: como a parte mais negligenciada do corpo passou a receber atenção
galerias,13.fev.2024 às 6h28,https://f.i.uol.com.br/fotografia/2024/02/13/170785462065cbcb1c88ba2_1707854620_3x2_xs.jpg,https://fotografia.folha.uol.com.br/galerias/1790774681170617-veja-fotos-de-hoje#foto-1790774681405993,"Choi Byunghwa, da Coreia do Sul, em ação durante a prova masculina de 27m, no Campeonato Mundial de",Agricultores protestam por toda a Europa; veja fotos de hoje
televisao,12.fev.2024 às 16h25,https://f.i.uol.com.br/fotografia/2024/02/13/170785462065cbcb1c88ba2_1707854620_3x2_xs.jpg,https://f5.folha.uol.com.br/televisao/2024/02/marcelo-courrege-e-carol-barcellos-jornalistas-da-globo-assumem-namoro.shtml,Eles trabalham no setor de,"Marcelo Courrege e Carol Barcellos, jornalistas da Globo, assumem namoro"
blogs,12.fev.2024 às 7h30,https://f.i.uol.com.br/fotografia/2024/02/13/170785462065cbcb1c88ba2_1707854620_3x2_xs.jpg,https://www1.folha.uol.com.br/blogs/o-mundo-e-uma-bola/2024/02/messi-e-chamado-de-mentiroso-e-hipocrita-em-hong-kong.shtml,O Departamento de,Messi é chamado de mentiroso e hipócrita em Hong Kong
galerias,12.fev.2024 às 6h38,https://f.i.uol.com.br/fotografia/2024/02/13/170785462065cbcb1c88ba2_1707854620_3x2_xs.jpg,https://fotografia.folha.uol.com.br/galerias/1790684852130407-alagamentos-causam-transtorno-na-indonesia-veja-fotos-de-hoje#foto-1790684852265451,"Stephanie Houtman, da África do Sul, compete em uma bateria dos 1.500 m de natação estilo livre feminino durante o Campeonato Mundial de",Alagamentos causam transtorno na Indonésia; veja fotos de hoje
mercado,11.fev.2024 às 23h04,https://f.i.uol.com.br/fotografia/2024/02/13/170785462065cbcb1c88ba2_1707854620_3x2_xs.jpg,https://www1.folha.uol.com.br/mercado/2024/02/marcas-levam-celebridades-como-messi-e-ice-spice-ao-super-bowl-em-publicidade-milionaria.shtml,"Os anunciantes, então, ficam dependentes de eventos ao vivo, como premiações e",Marcas levam celebridades como Messi e Ice Spice ao Super Bowl em publicidade milionária
equilibrio,11.fev.2024 às 13h38,https://f.i.uol.com.br/fotografia/2024/02/13/170785462065cbcb1c88ba2_1707854620_3x2_xs.jpg,https://www1.folha.uol.com.br/equilibrio/2024/02/qual-o-melhor-horario-para-se-exercitar.shtml,Os,Qual o melhor horário para se exercitar?
galerias,11.fev.2024 às 6h06,https://f.i.uol.com.br/fotografia/2024/02/13/170785462065cbcb1c88ba2_1707854620_3x2_xs.jpg,https://fotografia.folha.uol.com.br/galerias/1790588943574514-nadadores-durante-as-eliminatorias-dos-400m-nado-livre-no-mundial-de-esportes-aquaticos-no-catar-veja-fotos-de-hoje#foto-1790588943607896,"Nadadores durante as eliminatórias dos 400m nado livre, no Campeonato Mundial de","O presidente da Argentina, Javier Milei, na Basílica de São Pedro, no Vaticano; veja fotos de hoje"
cotidiano,11.fev.2024 às 2h27,https://f.i.uol.com.br/fotografia/2024/02/13/170785462065cbcb1c88ba2_1707854620_3x2_xs.jpg,https://aovivo.folha.uol.com.br/cotidiano/2024/02/09/6362-carnaval-2024-acompanhe-desfiles-blocos-e-noticias.shtml#post439009,"Na noite deste sábado (10), no entanto, Becari, secretário municipal de","'Torço muito por ela', diz ex de Carla Diaz ao confirmar que casal não está mais junto"
